Species	GF	Decid_Evergreen	Needle_Broadlf	C3C4	N2_fixer	LL	LMA	Nmass	Pmass	Amass	Gs
Faurea_macnaughtonii	T	NA	B	C3	N	NA	7.288664279	1.325701739	NA	NA	NA
Festuca_rubra	G	NA	B	NA	N	NA	6.602696898	NA	NA	NA	NA
Ficus_benghalensis	T	E	B	NA	N	NA	8.180449285	1.116936545	0.383426507	NA	NA
Ficus_carica	T	D	B	NA	N	NA	6.913577888	1.648205438	0.507742573	NA	NA
Ficus_carica	T	D	B	NA	N	NA	7.851702707	1.321481692	NA	NA	NA
Ficus_deltoidea	V	NA	B	NA	N	NA	NA	1.128144143	0.174692587	NA	NA
Ficus_fistulosa	T	NA	NA	NA	NA	NA	7.175096581	NA	NA	NA	NA
Ficus_grossularioides	T	NA	NA	NA	NA	NA	6.713588095	NA	NA	NA	NA
Ficus_macbridei	EP	NA	NA	NA	NA	NA	9.093940481	NA	NA	NA	NA
Ficus_obtusifolia	T	E	B	NA	N	NA	7.344575731	NA	NA	8.549878236	21.67753033
Ficus_racemosa	T	E	B	C3	N	2.177442995	6.160490568	1.465237056	0.467923363	11.00049211	NA
Ficus_racemosa	T	E	B	C3	N	2.328206061	7.129632071	1.380187411	0.486145946	NA	NA
Ficus_religiosa	T	D	B	NA	N	NA	7.667785717	1.185615104	0.398192886	NA	NA
Ficus_rumphii	T	D	B	NA	N	NA	6.673713713	1.20965077	0.41227831	NA	NA
Ficus_scobina	T	E	B	C3	N	1.976329304	6.826545443	1.613759412	0.481674331	8.862630245	NA
Ficus_tecolutensis	T	E	NA	NA	N	NA	8.334936478	NA	0.34263405	NA	NA
Ficus_yoponensis	T	E	NA	NA	N	NA	7.532831535	1.267173842	0.406860496	NA	NA
Filipendula_ulmaria	H	NA	B	C3	N	NA	5.617639918	1.312379113	NA	NA	NA
Filipendula_ulmaria	H	NA	B	C3	N	NA	4.700095008	1.558601152	NA	NA	NA
Filipendula_vulgaris	H	NA	NA	NA	N	NA	5.323323668	1.321481692	NA	NA	NA
Flourensia_cernua	S	D	NA	NA	N	NA	7.877690052	1.472170053	NA	NA	NA
Fragaria_vesca	H	NA	NA	NA	N	NA	4.116376755	1.353009113	NA	NA	NA
Fragaria_viridis	H	NA	NA	NA	N	NA	5.543631002	1.300112878	NA	NA	NA
Frangula_alnus	S	D	NA	NA	N	NA	5.340866468	1.575928874	0.467533848	NA	NA
Frangula_alnus	T	D	NA	NA	N	NA	6.363807804	1.435808114	NA	NA	NA
Frangula_alnus	S	D	NA	NA	NA	NA	4.123245135	NA	NA	NA	NA
Fraxinus_americana	T	D	B	C3	N	2.129473691	6.424513536	1.345364783	NA	8.026795404	13.60803141
Fraxinus_americana	T	D	B	C3	N	NA	7.126145292	1.431107813	NA	7.389056099	NA
Fraxinus_americana	T	D	B	C3	N	NA	6.160490568	1.380187411	0.633856966	NA	NA
Fraxinus_angustifolia	T	D	B	C3	N	NA	7.792765142	1.454625306	NA	10.04641926	13.95940448
Fraxinus_angustifolia	T	D	B	C3	N	NA	6.515562473	1.388716034	NA	NA	NA
Fraxinus_excelsior	T	D	NA	NA	N	NA	6.640504459	1.507141297	0.477764193	NA	NA
Fraxinus_excelsior	T	D	NA	NA	N	NA	6.662709392	1.297022675	NA	NA	NA
Fraxinus_excelsior	T	D	NA	NA	N	NA	6.825359416	NA	NA	NA	NA
Fraxinus_madshurica	T	D	B	C3	N	1.773352109	6.406624265	1.462593518	NA	7.554123494	NA
Fraxinus_nigra	T	D	B	C3	N	NA	6.404399652	1.380187411	0.398192886	NA	NA
Fraxinus_ornus	T	D	NA	NA	N	NA	8.975504476	1.357101763	NA	NA	NA
Fraxinus_pennsylvanica	T	D	B	C3	N	NA	6.980322706	1.290813326	0.507742573	NA	NA
Fraxinus_sp	T	D	B	C3	N	NA	6.706585721	1.327504984	NA	NA	NA
Freycinetia_arborea	H	NA	NA	C3	N	NA	5.958302177	1.324497798	0.367879441	4.893669201	NA
Freylinia_lanceolata	T	NA	B	C3	N	NA	11.48786694	NA	NA	NA	NA
Fumaria_officinalis	H	NA	NA	NA	N	NA	3.91029172	1.999399568	NA	NA	NA
Funtumia_latifolia	T	E	NA	NA	N	NA	NA	1.488754715	NA	NA	NA
Galax_aphylla	H	NA	B	C3	N	3.508794408	6.706585721	0.950649358	NA	6.633248159	6.955406373
Galeopsis_tetrahit	H	NA	NA	NA	NA	NA	5.175697656	NA	NA	NA	NA
Galium_aparine	H	NA	NA	NA	N	NA	3.748324021	NA	NA	NA	NA
Galium_boreale	H	NA	NA	NA	N	NA	6.253536301	1.365818471	NA	NA	NA
Galium_mollugo	H	NA	NA	NA	N	NA	4.116376755	1.598212007	NA	NA	NA
Galium_verum	H	NA	NA	NA	N	NA	4.613176661	1.15803825	NA	NA	NA
Ganua_sp1	T	E	B	C3	N	3.577340399	9.967721093	1.159137651	NA	NA	NA
Garcinia_bancana	T	E	B	C3	N	NA	9.012353885	NA	NA	4.995442684	NA
Garcinia_intermedia	T	E	NA	NA	N	NA	8.484991476	0.884592091	0.331259305	NA	NA
Garcinia_malaccensis	T	E	B	C3	N	NA	8.04987725	NA	NA	3.550795733	NA
Garcinia_mannii	T	E	NA	NA	N	NA	NA	1.128144143	NA	NA	NA
Garcinia_ovalifolia	T	E	NA	NA	N	NA	NA	1.199426574	NA	NA	NA
Garcinia_small_sp	T	E	B	C3	N	NA	6.543290384	NA	NA	4.498709973	NA
Gardenia_jasminoides	S	E	B	NA	N	NA	6.782482308	1.199426574	0.463220971	NA	NA
Gardenia_latifolia	T	D	B	NA	N	NA	6.983110975	1.259165149	0.398192886	NA	NA
Gaultheria_antipoda	S	NA	NA	NA	N	NA	7.803180561	0.961883863	NA	NA	NA
Gaultheria_crassa	S	E	B	NA	N	NA	9.942330339	1.024209507	0.324656135	NA	NA
Gaylussacia_baccata	S	NA	B	C3	N	2.177442995	6.231430523	1.246211424	0.339282594	8.121229065	NA
Geijera_parviflora	T	E	B	C3	N	4.348254239	9.726199983	1.258483295	0.375757722	5.708208608	8.227222121
Genista_anglica	S	NA	NA	NA	Y	NA	6.116728478	NA	NA	NA	NA
Genista_tinctoria	S	NA	NA	NA	Y	NA	5.918903726	1.639111938	NA	NA	NA
Gentiana_bavarica	H	NA	B	C3	N	NA	5.867198872	1.233079889	NA	NA	NA
Gentiana_karelinii	H	NA	NA	NA	NA	NA	5.090448072	NA	NA	NA	NA
Gentiana_kochiana	H	NA	B	C3	N	NA	6.193338192	1.142865732	NA	NA	NA
Gentiana_leucomelaena	H	NA	NA	NA	NA	NA	6.169044326	NA	NA	NA	NA
Gentianella_numularifolia	H	NA	NA	NA	N	NA	6.128275302	1.249466264	NA	NA	NA
Geraea_canescens	H	NA	B	NA	N	NA	6.196029855	2.080053802	NA	14.14462734	NA
Geranium_confertum	H	NA	NA	NA	N	1.698466196	6.706585721	1.499053212	NA	NA	NA
Geranium_himalayense	H	NA	NA	NA	NA	NA	5.357612137	NA	NA	NA	NA
Geranium_sp	H	NA	NA	NA	N	NA	5.918903726	1.128144143	NA	NA	NA
Geranium_sylvaticum	H	NA	B	C3	N	NA	5.279547047	1.544642328	NA	NA	NA
Geum_montanum	H	NA	B	C3	N	1.381359771	6.353879349	1.480969518	NA	10.26589419	NA
Geum_reptans	H	NA	B	C3	N	1.609509982	6.363748803	1.511798141	NA	9.86543152	NA
Geum_rivale	H	NA	B	C3	N	1.578393621	5.599248296	1.47050558	NA	10.75873415	NA
Gevuina_avellana	T	E	B	C3	N	5.562253565	8.909219535	0.907637678	NA	5.854179591	7.701327258
Gladiolus_caryophyllaceus	H	NA	B	C3	N	1.817923991	6.962535475	1.32208563	NA	9.734408284	13.2627511
Glaux_maritima	H	NA	NA	NA	NA	NA	6.570070335	NA	NA	NA	NA
Glechoma_hederaceae	H	NA	NA	NA	N	NA	3.80554698	2.053059844	NA	NA	NA
Globularia_cambessedesii	S	E	B	C3	N	NA	8.986371063	1.236379814	NA	7.621523281	10.56238863
Gochnatia_floribunda	T	NA	B	C3	N	NA	9.25660247	1.229768421	NA	7.259211637	NA
Gompholobium_grandiflorum	S	E	B	C3	Y	4.250955214	8.272510293	1.092605285	0.174692587	5.114712893	10.15500676
Gompholobium_latifolium	S	E	B	C3	Y	4.146079393	7.22742001	1.262986013	0.221210995	NA	NA
Goupia_glabra	T	NA	B	C3	N	2.877451053	6.595521439	1.195993173	NA	7.356874591	11.90693799
Grevillea_aneura	S	E	B	C3	N	NA	8.695540525	1.097924616	0.342809262	4.751285166	4.960637623
Grevillea_buxifolia	S	E	B	C3	N	3.241943051	7.696944178	0.860674391	0.194315498	5.890443512	10.11605663
Grevillea_dimidiata	S	E	B	NA	N	NA	12.46442698	0.894204747	NA	NA	NA
Grevillea_pyramidalis	S	E	N	NA	N	NA	19.8293423	0.776183901	NA	NA	NA
Grevillea_speciosa	S	E	B	C3	N	3.568492643	8.902719003	0.935686583	0.197940508	5.483193227	11.91996682
Grewia_asiatica	T	D	B	NA	N	NA	7.427434521	1.268767686	0.575312465	NA	NA
Griselinia_littoralis	T	NA	NA	NA	N	NA	7.607909191	1.020547995	NA	NA	NA
Grossularia_reclinata	S	D	NA	NA	NA	NA	4.322755253	NA	NA	NA	NA
Guamia_LT_sp1	T	E	NA	NA	N	NA	5.243617629	1.271312425	0.402130547	NA	NA
Guarea_glabra	T	E	NA	NA	N	NA	7.867731811	1.27511714	0.376456259	NA	NA
Guarea_glabra	T	E	NA	NA	N	4.380317694	NA	1.634540449	NA	NA	NA
Guarea_grandifolia	T	E	NA	NA	N	NA	7.416483092	1.225779263	0.475607648	NA	NA
Guarea_multiflora	T	E	NA	NA	N	4.625011776	NA	1.462593518	NA	NA	NA
Guatteria_dumentorum	T	E	NA	NA	N	3.751738358	NA	1.449281422	NA	NA	NA
Gunnera_magellanica	H	NA	NA	NA	N	NA	7.670842846	1.427644463	NA	NA	NA
Gutierrezia_sarothrae	S	NA	B	C3	N	2.177442995	11.82034285	1.252710097	NA	5.875857528	16.55781225
Gymnocarpium_dryopteris	H	NA	B	C3	N	NA	4.262923963	1.241897992	NA	NA	NA
Gynoxis_sp	S	NA	NA	NA	N	2.67051472	9.25634518	1.223110402	NA	NA	NA
Gypsophila_capituliflora	H	NA	NA	NA	NA	NA	7.930978838	NA	NA	NA	NA
Hakea_acuminata	S	E	B	NA	N	NA	13.64716979	0.70899855	0.146486976	NA	NA
Hakea_adnata	S	E	N	NA	N	NA	14.58925535	0.686796048	0.194315498	NA	NA
Hakea_ambigua	S	E	B	NA	N	NA	10.99167913	0.803351392	0.194315498	NA	NA
Hakea_amplexicaulis	S	E	B	NA	N	NA	10.16055762	0.640884804	0.151668714	NA	NA
Hakea_amplexicaulis	S	E	B	NA	N	NA	10.92059206	0.640884804	0.151668714	NA	NA
Hakea_anadenia	S	E	B	NA	N	NA	11.017006	0.828262626	0.249769661	NA	NA
Hakea_arborescens	T	E	B	NA	N	NA	13.51500639	0.780997314	NA	NA	NA
Hakea_auriculata	S	E	B	NA	N	NA	14.7644788	0.76520903	0.16139367	NA	NA
Hakea_baxteri	S	E	B	NA	N	NA	16.09076929	0.662875377	0.16139367	NA	NA
Hakea_bicornata	S	E	N	NA	N	NA	17.23657985	0.70146959	0.221210995	NA	NA
Hakea_brownii	S	E	B	NA	N	NA	16.20848957	0.612960373	0.135335283	NA	NA
Hakea_bucculenta	S	E	B	NA	N	NA	14.1588491	0.928033072	0.197940508	NA	NA
Hakea_candolleana	S	E	B	NA	N	NA	14.6773076	0.777993477	0.22428224	NA	NA
Hakea_ceratophylla	S	E	B	NA	N	NA	16.96172418	0.67461128	0.151668714	NA	NA
Hakea_cinerea	S	E	B	NA	N	NA	15.40239796	0.822126858	0.22428224	NA	NA
Hakea_circumalata	S	E	N	NA	N	NA	12.26954674	NA	NA	NA	NA
Hakea_commutata	S	E	N	NA	N	NA	16.42350739	0.751510393	0.211645628	NA	NA
Hakea_conchifolia	S	E	B	NA	N	NA	10.6303184	0.797547763	0.174692587	NA	NA
Hakea_corymbosa	S	E	B	NA	N	NA	17.54322787	0.647813663	0.174692587	NA	NA
Hakea_costata	S	E	B	NA	N	NA	9.498189787	0.621105991	0.201481041	NA	NA
Hakea_cristata	S	E	B	NA	N	NA	12.25218884	0.809100915	0.236053336	NA	NA
Hakea_cucullata	S	E	B	NA	N	NA	12.31075526	0.833789667	0.182871784	NA	NA
Hakea_cyclocarpa	S	E	B	NA	N	NA	13.23634738	0.683241654	0.165981322	NA	NA
Hakea_cygna_cygna	S	E	B	NA	N	NA	14.31437847	0.694532548	0.186788054	NA	NA
Hakea_cygna_cygna	S	E	B	NA	N	NA	14.61628289	0.694532548	0.186788054	NA	NA
Hakea_cygna_needlei	S	E	N	NA	N	NA	15.06112165	0.982871773	0.174692587	NA	NA
Hakea_dactyloides	S	E	B	C3	N	5.036549405	11.11094052	0.762046909	0.174692587	5.225026631	9.911773791
Hakea_denticulata	S	E	B	NA	N	NA	12.97135305	0.727708354	0.170409472	NA	NA
Hakea_drupacea	S	E	B	NA	N	NA	13.69824329	0.70146959	0.186788054	NA	NA
Hakea_elliptica	S	E	B	NA	N	NA	9.819134736	0.822126858	0.244403338	NA	NA
Hakea_eneabba	S	E	B	NA	N	NA	13.52601527	0.694532548	0.151668714	NA	NA
Hakea_erecta	S	E	B	NA	N	NA	13.2430307	0.545775086	0.201481041	NA	NA
Hakea_erinacea	S	E	N	NA	N	NA	10.82341635	0.715753812	0.29254172	NA	NA
Hakea_falcata	S	E	B	NA	N	NA	8.934265751	NA	NA	NA	NA
Hakea_ferruginea	S	E	B	NA	N	NA	9.339252607	0.662875377	0.182871784	NA	NA
Hakea_flabellifolia	S	E	B	NA	N	NA	15.50402376	0.737478515	0.146486976	NA	NA
Hakea_florida	S	E	B	NA	N	NA	12.39816465	0.740055574	0.174692587	NA	NA
Hakea_francisiana	S	E	B	NA	N	NA	12.9442735	0.705589267	0.214895804	NA	NA
Hakea_gilbertii	S	E	N	NA	N	NA	14.40798056	0.621105991	0.156629527	NA	NA
Hakea_hookeriana	S	E	B	NA	N	NA	15.33978284	0.737478515	0.218083177	NA	NA
Hakea_horrida	S	E	B	NA	N	NA	14.06567446	0.670972515	0.211645628	NA	NA
Hakea_ilicifolia	S	E	B	NA	N	NA	15.80185947	0.594524676	0.211645628	NA	NA
Hakea_incrassata	S	E	B	NA	N	NA	13.38241026	0.828262626	0.178843099	NA	NA
Hakea_incrassata	S	E	B	NA	N	NA	13.68340998	0.828262626	0.178843099	NA	NA
Hakea_invaginata	S	E	N	NA	N	NA	17.25948536	0.744537513	0.190600185	NA	NA
Hakea_kippistiana	S	E	N	NA	N	NA	16.38396804	0.80680751	0.186788054	NA	NA
Hakea_lasiantha	S	E	B	NA	N	NA	10.77720383	0.719100505	0.129282223	NA	NA
Hakea_lasiocarpha	S	E	B	NA	N	NA	14.44363528	0.71642478	0.218083177	NA	NA
Hakea_laurina	S	E	B	NA	N	NA	11.58278074	0.833789667	0.238878965	NA	NA
Hakea_lehmanniana	S	E	B	NA	N	NA	12.77267477	0.621912922	0.165981322	NA	NA
Hakea_leucoptera	T	E	N	NA	N	NA	23.74782832	0.761504846	NA	NA	NA
Hakea_linearis	S	E	B	NA	N	NA	12.82937865	0.797547763	0.186788054	NA	NA
Hakea_lissocarpha	S	E	N	NA	N	NA	12.18903457	0.697318154	0.201481041	NA	NA
Hakea_longiflora	S	E	N	NA	N	NA	13.00648628	0.575312465	0.135335283	NA	NA
Hakea_marginata	S	E	B	NA	N	NA	10.54054606	0.76520903	0.165981322	NA	NA
Hakea_megalosperma	S	E	B	NA	N	NA	11.29710988	0.65540088	0.135335283	NA	NA
Hakea_minyma	S	E	B	NA	N	NA	12.88782224	0.933279111	0.201481041	NA	NA
Hakea_muellerana	S	E	N	NA	N	NA	12.11991566	0.76520903	0.174692587	NA	NA
Hakea_multilineata	S	E	B	NA	N	NA	12.41759397	0.612960373	0.197940508	NA	NA
Hakea_myrtoides	S	E	B	NA	N	NA	9.112245356	0.771331289	0.211645628	NA	NA
Hakea_neurophylla	S	E	B	NA	N	NA	12.44909775	0.76520903	0.16139367	NA	NA
Hakea_newbeyana	S	E	N	NA	N	NA	18.2268996	0.656904648	0.16139367	NA	NA
Hakea_nitida	S	E	B	NA	N	NA	13.04680008	0.730983983	0.186788054	NA	NA
Hakea_obliqua_parviflora	S	E	N	NA	N	NA	16.0396458	0.575312465	0.16139367	NA	NA
Hakea_obliqua_parviflora	S	E	N	NA	N	NA	18.65882998	0.575312465	0.16139367	NA	NA
Hakea_obtusa	S	E	B	NA	N	NA	10.62638289	0.879990887	0.194315498	NA	NA
Hakea_oleifolia	S	E	B	NA	N	NA	12.19203646	0.747082917	0.204942331	NA	NA
Hakea_orthorryncha_filiformis	S	E	N	NA	N	NA	16.13621042	0.638553382	0.178843099	NA	NA
Hakea_orthorryncha_orthorryncha	S	E	B	NA	N	NA	16.38713706	0.822126858	0.197940508	NA	NA
Hakea_pandicarpa_crassifolia	S	E	B	NA	N	NA	17.37788559	0.653136764	0.165981322	NA	NA
Hakea_pandicarpa_pandicarpa	S	E	B	NA	N	NA	15.36492364	0.777993477	0.211645628	NA	NA
Hakea_petiolaris	S	E	B	NA	N	NA	11.66330218	0.866519115	0.2083291	NA	NA
Hakea_platysperma	S	E	N	NA	N	NA	18.90466909	0.621105991	0.156629527	NA	NA
Hakea_polyanthema	S	E	N	NA	N	NA	15.0415518	0.70146959	0.146486976	NA	NA
Hakea_preissii	S	E	N	NA	N	NA	19.21667987	0.70899855	0.249769661	NA	NA
Hakea_pritzelii	S	E	B	NA	N	NA	12.75759903	0.845784155	0.201481041	NA	NA
Hakea_prostrata	S	E	B	NA	N	NA	12.69359686	0.896211378	0.186788054	NA	NA
Hakea_prostrata	S	E	B	NA	N	NA	11.49731165	0.699397884	0.288192925	NA	NA
Hakea_prostrata	S	E	B	NA	N	NA	13.77071519	0.699397884	0.288192925	NA	NA
Hakea_psilorryncha	S	E	N	NA	N	NA	18.37642649	0.629908376	0.135335283	NA	NA
Hakea_pycnoneura	S	E	B	NA	N	NA	12.57522088	0.67894433	0.194315498	NA	NA
Hakea_recurva_arida	S	E	N	NA	N	NA	19.38122577	0.803351392	0.197940508	NA	NA
Hakea_recurva_recurva	S	E	N	NA	N	NA	24.01897049	0.7584	0.190600185	NA	NA
Hakea_ruscifolia	S	E	B	NA	N	NA	10.33519761	0.764593289	0.2083291	NA	NA
Hakea_ruscifolia	S	E	B	NA	N	NA	10.48071065	0.764593289	0.2083291	NA	NA
Hakea_scoparia_scoparia	S	E	N	NA	N	NA	15.96891267	0.694532548	0.170409472	NA	NA
Hakea_scoparia_trycherica	S	E	N	NA	N	NA	16.42329653	0.809672945	0.186788054	NA	NA
Hakea_spathulata	S	E	B	NA	N	NA	12.2374046	0.737478515	0.178843099	NA	NA
Hakea_stenocarpa	S	E	B	NA	N	NA	9.585029148	0.808528358	0.197940508	NA	NA
Hakea_stenophylla	S	E	B	NA	N	NA	13.64645039	0.943189023	0.233182946	NA	NA
Hakea_strumosa	S	E	N	NA	N	NA	18.14544337	0.603834176	0.190600185	NA	NA
Hakea_subsulcata	S	E	N	NA	N	NA	13.4079427	0.874324282	0.236053336	NA	NA
Hakea_sulcata	S	E	N	NA	N	NA	16.83484414	0.70146959	0.197940508	NA	NA
Hakea_tephrosperma	S	E	N	C3	N	5.00651455	14.90575244	0.872529811	0.218083177	3.84309429	7.134637078
Hakea_teretifolia	S	E	N	C3	N	3.747690777	12.50402839	0.750675216	0.186788054	4.679005918	11.4073012
Hakea_trifurcata_(needle)	S	E	N	NA	N	NA	12.80720257	NA	NA	NA	NA
Hakea_trifurcata_(needle)	S	E	N	NA	N	NA	14.91780557	NA	NA	NA	NA
Hakea_trifurcata_(needle)	S	E	N	NA	N	NA	16.03526153	NA	NA	NA	NA
Hakea_tuberculata	S	E	B	NA	N	NA	10.72935891	0.72705092	0.194315498	NA	NA
Hakea_undulata	S	E	B	NA	N	NA	9.929684076	0.895710269	0.218083177	NA	NA
Hakea_varia	S	E	B	NA	N	NA	13.81066527	0.62432557	0.151668714	NA	NA
Hakea_verrucosa	S	E	N	NA	N	NA	15.14537712	0.638553382	0.190600185	NA	NA
Hakea_victoria	S	E	B	NA	N	NA	14.55471327	0.72375207	0.135335283	NA	NA
Halenia_weddelifolia	H	NA	NA	NA	N	NA	6.99001479	1.252710097	NA	NA	NA
Halerpestes_sarmentosa	H	NA	NA	NA	NA	NA	5.862863296	NA	NA	NA	NA
Halimium_commutatum	S	E	NA	NA	N	NA	11.80648357	0.964435645	NA	NA	NA
Halimium_halimifolium	S	E	NA	NA	N	NA	9.177361703	1.142865732	NA	NA	NA
Halimium_umbellatum	S	E	NA	NA	N	NA	11.57579332	1.109382685	NA	NA	NA
Halocarpus_bidwillii	S	E	B	NA	N	NA	8.944977892	1.05026215	0.340857086	NA	NA
Hamelia_patens	S	E	B	NA	N	NA	6.181206806	1.68834113	0.507742573	NA	NA
Hampea_nutricia	T	E	NA	NA	N	NA	5.967554217	1.381898622	0.49160646	NA	NA
Hardwickia_binata	T	D	B	NA	Y	NA	7.974717744	1.357101763	0.398192886	NA	NA
Harpephyllum_caffrum	T	NA	B	C3	N	NA	10.21872333	1.031072706	NA	NA	NA
Hartogiella_schinoides	T	NA	B	C3	N	NA	10.03694767	1.135167909	NA	NA	NA
Hebe_argentea	S	E	B	NA	N	NA	10.32865189	1.122030445	0.379451489	NA	NA
Hebe_cockayneana	S	E	B	NA	N	NA	10.2019031	1.041140538	0.400223434	NA	NA
Hebe_hectorii	S	E	B	NA	N	NA	13.90506768	0.804199976	0.291257598	NA	NA
Hebe_odora	S	E	B	NA	N	NA	11.04691823	0.867740589	0.302148124	NA	NA
Hebe_pauciflora	S	E	B	NA	N	NA	9.009879324	1.111991255	0.402859799	NA	NA
Hebe_pauciramosa	S	E	B	NA	N	NA	12.30101048	0.822359472	0.2582538	NA	NA
Hebe_subalpina	S	E	B	NA	N	NA	10.34278439	0.98450011	0.368375839	NA	NA
Hebe_x_franciscana	S	E	NA	NA	N	NA	6.946661955	1.304218325	0.502101553	NA	NA
Heberdenia_bahamensis	T	E	NA	NA	N	NA	7.795443501	0.968521801	NA	NA	NA
Hedera_helix	V	E	NA	NA	N	NA	6.449335605	1.15454758	0.460382693	NA	NA
Hedyosnium_maxicanum	T	E	B	NA	N	2.342592797	5.293886824	1.380187411	NA	NA	NA
Hedyotis_centranthoides	S	E	NA	C3	N	NA	8.092402015	1.109382685	0.247105475	4.39638773	11.94134733
Hedysarum_alpinum	H	NA	NA	NA	Y	1.744211342	6.087149891	1.791760711	NA	NA	NA
Hedysarum_mackenzii	H	NA	NA	NA	Y	1.744211342	7.193140428	2.034229992	NA	NA	NA
Hedysarum_minjanense	H	NA	NA	NA	NA	NA	5.430141013	NA	NA	NA	NA
Helianthemum_nummularium	S	E	B	C3	N	1.521928634	6.089689511	1.425934665	NA	8.708662148	NA
Helianthemum_nummularium	S	E	B	C3	N	NA	6.561703952	1.423844325	0.52161243	NA	NA
Helianthemum_nummularium	S	E	B	C3	N	NA	6.196029855	1.505144979	NA	NA	NA
Helianthus_microcephalus	H	NA	B	C3	N	1.845562034	4.954648756	1.519378381	NA	11.18199268	15.32008618
Helichrysum_apiculatum	S	E	B	C3	N	NA	4.868991598	1.541828872	0.577981415	11.20021431	8.363844999
Heliocarpus_appendiculatus	T	E	NA	NA	N	NA	5.551868942	1.384744524	0.46209498	NA	NA
Helleborus_foetidus	S	E	B	C3	N	NA	9.264237185	1.246211424	NA	6.28817381	10.75487068
Helleborus_lividus	S	E	B	C3	N	NA	9.323268761	1.255943025	NA	6.571337172	10.00250735
Herniaria_glabra	H	NA	NA	NA	N	NA	7.701327258	1.371589581	NA	NA	NA
Heteromeles_arbutifolia	S	E	B	C3	N	NA	10.62927493	1.015793271	NA	5.238830058	8.390539309
Heteromeles_arbutifolia	S	E	B	C3	N	3.889080996	10.12492292	1.146828149	0.415031856	5.894383804	10.69204492
Heteromeles_arbutifolia	S	E	B	C3	N	NA	9.827623282	0.847672025	NA	NA	NA
Heteropogon_contortus	G	NA	B	C4	N	NA	5.234615631	1.07452855	0.383426507	NA	NA
Heteropteris_sp	T	E	B	NA	N	NA	9.22436866	1.159853956	0.288192925	NA	NA
Hibbertia_bracteata	S	E	B	C3	N	2.833517088	7.704035914	1.017368519	0.2083291	5.649770648	10.36783094
Hibbertia_huegelii	S	E	B	C3	N	3.219050233	9.601596341	1.04349485	NA	6.512235072	10.19656301
Hibbertia_riparia	S	E	B	NA	N	NA	9.734965846	1.033988605	0.265032679	NA	NA
Hibbertia_sericea	S	E	B	NA	N	NA	14.55276057	1.021415386	0.260074413	NA	NA
Hibbertia_subvaginata	S	E	B	C3	N	3.436719159	10.92304204	1.127772892	NA	6.592760468	13.83598566
Hibiscus_rosa-sinensis	S	E	B	NA	N	NA	5.303600432	1.419419547	0.801036512	NA	NA
Hibiscus_tiliaceus	T	NA	NA	NA	NA	NA	7.460788795	NA	NA	NA	NA
Hieracium_scabrum	H	NA	NA	NA	NA	NA	3.790686158	NA	NA	NA	NA
Hierochloe_alpina	G	NA	NA	NA	N	1.744211342	9.307288109	1.351249873	NA	7.5846352	15.6163232
Hippobromus_pauciflorus	T	NA	B	C3	N	NA	7.818599794	1.377042991	NA	NA	NA
Hippophae_rhamnoides	S	D	NA	NA	N	NA	6.713796601	1.621496556	0.437865611	NA	NA
Hirtella_punctillata	T	E	B	NA	N	NA	10.16305171	0.759643922	0.221210995	NA	NA
Hirtella_triandra	T	E	NA	NA	N	3.005279409	NA	1.293922852	NA	NA	NA
Holcus_lanatus	G	NA	B	NA	N	NA	4.145257686	NA	NA	NA	NA
Holodiscus_discolor	S	D	B	C3	N	1.937487362	6.645899181	1.333757304	0.486654915	9.088410224	12.81350894
Holoptelia_integrifolia	T	D	B	NA	N	NA	6.028958844	1.551671433	0.45118401	NA	NA
Homalium_dictyoneurum	T	E	B	C3	N	4.683604681	6.748344292	1.316637184	NA	NA	NA
Hordeum_murinum	G	NA	B	NA	N	NA	4.625815453	1.623038223	NA	NA	NA
Hordeum_turkestanicum	G	NA	B	NA	NA	NA	5.278811224	NA	NA	NA	NA
Humiria_balsamifera	T	E	B	NA	N	NA	9.984461112	0.851163613	0.254989848	NA	NA
Hyeronima_alcheornoides	T	NA	NA	NA	N	2.269464579	NA	1.47050558	NA	NA	NA
Hymenocardia_ulmoides	T	NA	B	C3	N	NA	7.749993389	1.382183556	NA	NA	NA
Hyoscyamus_niger	H	NA	NA	NA	N	NA	3.483276126	2.080053802	NA	NA	NA
Hyperacanthus_amoenus	T	NA	B	C3	N	NA	7.015177976	1.721504445	NA	NA	NA
Hypericum_balearicum	S	E	B	C3	N	NA	7.913238455	1.47574963	NA	7.360141412	10.3600614
Hypericum_perforatum	H	NA	NA	NA	NA	NA	5.024840572	NA	NA	NA	NA
Hypericum_reflexum	S	D	NA	NA	N	NA	7.68854298	1.00748503	NA	NA	NA
Hypochoeris_sonchoides	H	NA	NA	NA	N	2.143416496	6.955406373	1.438515933	NA	NA	NA
Hypoestes_verticilliaris	S	NA	B	C3	N	NA	7.417800049	1.322387465	NA	NA	NA
Hypolaena_fastigiata	G	E	N	NA	N	NA	14.55276057	0.771331289	0.122835402	NA	NA
Ilex_anomala	T	NA	NA	C3	N	NA	7.263048589	1.097924616	0.247105475	NA	NA
Ilex_aquifolium	T	E	NA	NA	N	NA	8.27130936	1.228662014	0.410128532	NA	NA
Ilex_canariensis	T	E	NA	NA	N	NA	9.004473615	0.943657547	NA	NA	NA
Ilex_mitis	T	NA	B	C3	N	NA	9.037199662	1.395208728	NA	NA	NA
